13:56:15.659472	32640.000000	-9.417590E-06	+3.081580E-05
13:56:19.208773	32640.606061	-9.417590E-06	+3.117350E-05
13:56:22.308417	32641.212121	-9.238780E-06	+3.165030E-05
13:56:25.459744	32641.818182	-9.119570E-06	+3.200790E-05
13:56:28.613119	32642.424242	-9.000360E-06	+3.248480E-05
13:56:31.751687	32643.030303	-8.881150E-06	+3.290200E-05
13:56:34.913682	32643.636364	-8.642730E-06	+3.349800E-05
13:56:38.086393	32644.242424	-8.642730E-06	+3.385570E-05
13:56:41.241929	32644.848485	-8.344710E-06	+3.445170E-05
13:56:44.474723	32645.454545	-8.285100E-06	+3.498820E-05
13:56:47.756473	32646.060606	-8.046690E-06	+3.552460E-05
13:56:50.933193	32646.666667	-7.808270E-06	+3.618030E-05
13:56:54.128548	32647.272727	-7.629450E-06	+3.677630E-05
13:56:57.454258	32647.878788	-7.391010E-06	+3.749160E-05
13:57:00.692996	32648.484848	-7.092980E-06	+3.814720E-05
13:57:03.927657	32649.090909	-6.794960E-06	+3.898170E-05
13:57:07.395289	32649.696970	-6.377730E-06	+3.975650E-05
13:57:10.634275	32650.303030	-6.139310E-06	+4.053140E-05
13:57:13.880653	32650.909091	-5.781680E-06	+4.142550E-05
13:57:17.304287	32651.515152	-5.304840E-06	+4.243870E-05
13:57:20.596233	32652.121212	-4.887610E-06	+4.339240E-05
13:57:23.911125	32652.727273	-4.351170E-06	+4.440570E-05
13:57:27.412355	32653.333333	-3.814730E-06	+4.541900E-05
13:57:30.723544	32653.939394	-3.159060E-06	+4.673030E-05
13:57:34.020461	32654.545455	-2.443800E-06	+4.798200E-05
13:57:37.607317	32655.151515	-1.668940E-06	+4.929330E-05
13:57:40.954855	32655.757576	-7.152590E-07	+5.078340E-05
13:57:44.296438	32656.363636	+1.788150E-07	+5.227350E-05
13:57:47.870562	32656.969697	+1.370910E-06	+5.406160E-05
13:57:51.236346	32657.575758	+2.682220E-06	+5.579020E-05
13:57:54.594437	32658.181818	+4.172350E-06	+5.775710E-05
13:57:58.215596	32658.787879	+5.960490E-06	+5.984330E-05
13:58:01.608724	32659.393939	+7.987080E-06	+6.204890E-05
13:58:05.003245	32660.000000	+1.031170E-05	+6.449270E-05
13:58:08.733454	32660.606061	+1.317270E-05	+6.705570E-05
13:58:12.164357	32661.212121	+1.639140E-05	+6.973790E-05
13:58:15.614800	32661.818182	+2.038490E-05	+7.253930E-05
13:58:19.378390	32662.424242	+2.503410E-05	+7.540030E-05
13:58:22.887453	32663.030303	+3.075620E-05	+7.832100E-05
13:58:26.741279	32663.636364	+3.767040E-05	+8.100320E-05
13:58:30.513343	32664.242424	+4.565740E-05	+8.332780E-05
13:58:34.002070	32664.848485	+5.573060E-05	+8.469870E-05
13:58:37.892173	32665.454545	+6.729410E-05	+8.469870E-05
13:58:41.465069	32666.060606	+8.088400E-05	+8.219530E-05
13:58:44.986025	32666.666667	+9.584470E-05	+7.623480E-05
13:58:49.022091	32667.272727	+1.105670E-04	+6.568480E-05
13:58:52.567352	32667.878788	+1.238590E-04	+4.959130E-05
13:58:56.129219	32668.484848	+1.322040E-04	+2.902760E-05
13:59:00.051729	32669.090909	+1.339920E-04	+5.722080E-06
13:59:03.623629	32669.696970	+1.284490E-04	-1.674900E-05
13:59:07.684381	32670.303030	+1.171830E-04	-3.498820E-05
13:59:11.778330	32670.909091	+1.028780E-04	-4.828000E-05
13:59:15.389701	32671.515152	+8.755970E-05	-5.626700E-05
13:59:19.451558	32672.121212	+7.337380E-05	-6.032010E-05
13:59:23.092781	32672.727273	+6.067780E-05	-6.121440E-05
13:59:26.734788	32673.333333	+5.000850E-05	-6.043930E-05
13:59:30.940910	32673.939394	+4.088900E-05	-5.847240E-05
13:59:34.617311	32674.545455	+3.349800E-05	-5.584980E-05
13:59:38.833455	32675.151515	+2.735860E-05	-5.298880E-05
13:59:42.623550	32675.757576	+2.211340E-05	-5.000850E-05
13:59:46.348329	32676.363636	+1.794110E-05	-4.720710E-05
13:59:50.794869	32676.969697	+1.424560E-05	-4.434610E-05
13:59:54.545066	32677.575758	+1.132490E-05	-4.172350E-05
13:59:58.844594	32678.181818	+8.821550E-06	-3.922010E-05
14:00:02.777535	32678.787879	+6.616140E-06	-3.689550E-05
14:00:06.560079	32679.393939	+4.768400E-06	-3.474970E-05
14:00:11.028773	32680.000000	+3.159060E-06	-3.272320E-05
14:00:14.817152	32680.606061	+1.788150E-06	-3.081580E-05
14:00:19.198582	32681.212121	+4.768410E-07	-2.908720E-05
14:00:23.264121	32681.818182	-6.556550E-07	-2.741830E-05
14:00:27.095740	32682.424242	-1.490120E-06	-2.598770E-05
14:00:31.527215	32683.030303	-2.264990E-06	-2.455720E-05
14:00:35.400195	32683.636364	-3.039850E-06	-2.318630E-05
14:00:40.010248	32684.242424	-3.755110E-06	-2.199420E-05
14:00:43.918658	32684.848485	-4.291560E-06	-2.080210E-05
14:00:47.825326	32685.454545	-4.768400E-06	-1.978890E-05
14:00:52.552166	32686.060606	-5.364450E-06	-1.865640E-05
14:00:56.488187	32686.666667	-5.781680E-06	-1.782190E-05
14:01:01.067644	32687.272727	-6.139310E-06	-1.686820E-05
14:01:05.009983	32687.878788	-6.496940E-06	-1.597420E-05
14:01:09.240874	32688.484848	-6.794960E-06	-1.519920E-05
14:01:13.763295	32689.090909	-7.092980E-06	-1.442440E-05
14:01:17.766040	32689.696970	-7.391010E-06	-1.370910E-05
14:01:22.474529	32690.303030	-7.689060E-06	-1.293430E-05
14:01:26.485939	32690.909091	-7.867870E-06	-1.233820E-05
14:01:31.215006	32691.515152	-8.225500E-06	-1.174220E-05
14:01:35.229969	32692.121212	-8.285100E-06	-1.120570E-05
14:01:39.350891	32692.727273	-8.523520E-06	-1.060970E-05
14:01:44.149007	32693.333333	-8.583130E-06	-1.007320E-05
14:01:48.223669	32693.939394	-8.821550E-06	-9.477200E-06
14:01:53.050557	32694.545455	-9.000360E-06	-9.000360E-06
14:01:57.171417	32695.151515	-9.119570E-06	-8.523520E-06
14:02:02.073883	32695.757576	-9.179170E-06	-8.046690E-06
14:02:06.210943	32696.363636	-9.357990E-06	-7.689060E-06
14:02:10.835670	32696.969697	-9.477200E-06	-7.271800E-06
14:02:15.400072	32697.575758	-9.656010E-06	-6.914170E-06
14:02:19.621287	32698.181818	-9.715620E-06	-6.556540E-06
14:02:24.653888	32698.787879	-9.834820E-06	-6.139310E-06
14:02:28.874768	32699.393939	-9.894430E-06	-5.781680E-06
14:02:33.992167	32700.000000	-9.894430E-06	-5.424050E-06
